coordinatedMailingId,customerPersonId,isPrimary,firstName,lastName,fullName,addressLine1,city,state,zip,country,organizationNameForMailing,asset1,asset2,dropDate,pdfName,phoneNumber,planType
19309863,19309863,False,FirstName317,LastName317,FirstName317 LastName317,317 address,SULPHUR,LA,70663,USA,Office of Group Benefits,U1C-EG-DV-2021,U1C-EG-CL-ND-2021,"December 03, 2021",19309864_13103255_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309977,19309977,True,FirstName332,LastName332,FirstName332 LastName332,332 address,HARPERSVILLE,AL,35078,USA,Resolute Forest Products (formerly Abitibi/Bowater),U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309977_13103546_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310530,19310530,True,FirstName5,LastName5,FirstName5 LastName5,5 address,BROKEN ARROW,OK,74012,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310530_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310534,19310534,True,FirstName6,LastName6,FirstName6 LastName6,6 address,Tavares,FL,32778,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310534_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310536,19310536,True,FirstName49,LastName49,FirstName49 LastName49,49 address,ADVANCE,NC,27006,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310536_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310537,19310537,True,FirstName48,LastName48,FirstName48 LastName48,48 address,Halethorpe,MD,21227,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310537_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310538,19310538,True,FirstName7,LastName7,FirstName7 LastName7,7 address,Newark,CA,94560,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310538_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310541,19310541,True,FirstName18,LastName18,FirstName18 LastName18,18 address,ROANOKE,VA,24019,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310541_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310549,19310549,True,FirstName47,LastName47,FirstName47 LastName47,47 address,San Leandro,CA,94577,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310549_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310552,19310552,True,FirstName28,LastName28,FirstName28 LastName28,28 address,Garland,TX,75043,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310552_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310554,19310554,True,FirstName20,LastName20,FirstName20 LastName20,20 address,CHICAGO,IL,60657,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310554_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310556,19310556,True,FirstName21,LastName21,FirstName21 LastName21,21 address,CHANDLER,AZ,85226,USA,American Airlines,U1C-EG-DV-2021,U1C-EG-CL-NOGI-AA-2021,"December 03, 2021",19310556_13103584_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310734,19310734,False,FirstName104,LastName104,FirstName104 LastName104,104 address,Lakeland,TN,38002,USA,City of Memphis,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19310734_13103944_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310737,19310737,False,FirstName106,LastName106,FirstName106 LastName106,106 address,Memphis,TN,38118,USA,City of Memphis,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19310737_13103944_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310738,19310738,False,FirstName105,LastName105,FirstName105 LastName105,105 address,Whiteville,TN,38075,USA,City of Memphis,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19310738_13103944_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19310880,19310880,False,FirstName79,LastName79,FirstName79 LastName79,79 address,MORRIS PLAINS,NJ,7950,USA,Bayer,U1C-EG-DV-2021,U1C-EG-CL-BAYER-2021,"December 03, 2021",19310880_13103195_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19292327,19292327,True,FirstName1,LastName1,FirstName1 LastName1,1 address,HECTOR,MN,55342,USA,3M,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19292327_13105022_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19293226,19293226,False,FirstName81,LastName81,FirstName81 LastName81,81 address,Deerborn,MI,48124,USA,Bridgestone Americas Inc.,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19293226_13103193_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19293440,19293440,True,FirstName135,LastName135,FirstName135 LastName135,135 address,Dunwoody,GA,30338,USA,Emory University and Emory Healthcare (Emory),U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19293440_13103502_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19293479,19293479,True,FirstName260,LastName260,FirstName260 LastName260,260 address,Reno ,NV,89511,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19293479_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19299993,19299993,True,FirstName230,LastName230,FirstName230 LastName230,230 address,Haymarket,VA,20169,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19299993_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
